"Id_Rssd","Event Date","Historical Event"
1061987,"2004-08-10","KING BANCSHARES, INC. moved to 300 NORTH MAIN STREET KINGMAN, KS and changed from Financial Holding Company - Domestic to Bank Holding Company."
1061987,"2008-06-06","KING BANCSHARES, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1061996,"1981-07-14","FARMERS STATE BANKSHARES, INC. located at BURNS, WY was established as a Bank Holding Company."
1061996,"1995-03-06","FARMERS STATE BANKSHARES, INC. moved to 5827 YELLOWSTONE ROAD CHEYENNE, WY."
1062050,"1981-08-14","FIRST BROKEN ARROW CORPORATION located at BROKEN ARROW, OK was established as a Bank Holding Company."
1062050,"1981-12-31","FIRST BROKEN ARROW CORPORATION moved to 121 SOUTH MAIN STREET BROKEN ARROW, OK."
1062096,"1981-08-03","SPRINGFIELD BANK COMPANY, INC. located at SPRINGFIELD, NE was established as a Bank Holding Company."
1062096,"1981-12-31","SPRINGFIELD BANK COMPANY, INC. moved to 600 MAIN STREET SPRINGFIELD, NE."
1062126,"1981-07-20","HILLTOP BANCSHARES, INC. located at BENNINGTON, NE was established as a Bank Holding Company."
1062126,"1981-12-31","HILLTOP BANCSHARES, INC. moved to 12212 N. 156TH STREET BENNINGTON, NE."
1062126,"2012-01-01","HILLTOP BANCSHARES, INC. moved to 12212 NORTH 156TH STREET BENNINGTON, NE."
1062135,"1981-10-09","ANB BANKCORP, INC. located at BRISTOW, OK was established as a Bank Holding Company."
1062135,"2001-05-17","ANB BANKCORP, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1062135,"2001-11-26","ANB BANKCORP, INC. was renamed to SPIRIT BANKCORP, INC.."
1062135,"2002-01-01","SPIRIT BANKCORP, INC. moved to 601 NORTH MAIN STREET BRISTOW, OK."
1062135,"2009-11-02","SPIRIT BANKCORP, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
1062304,"1981-09-18","FORT GIBSON BANCSHARES, INC. located at FORT GIBSON, OK was established as a Bank Holding Company."
1062304,"1981-12-31","FORT GIBSON BANCSHARES, INC. moved to LEE & MAPLE FORT GIBSON, OK."
1062304,"2012-01-01","FORT GIBSON BANCSHARES, INC. moved to 200 SOUTH LEE STREET FORT GIBSON, OK."
1062416,"1981-09-17","SHATTUCK BANCSHARES, INC. located at 503 SOUTH MAIN, SHATTUCK, OK was established as a Bank Holding Company."
1062416,"2012-01-01","SHATTUCK BANCSHARES, INC. moved to 503 SOUTH MAIN STREET SHATTUCK, OK."
1062425,"1981-09-21","FIRST STATE FINANCIAL CORPORATION located at 116 WEST 6TH, LARNED, KS was established as a Bank Holding Company."
1062425,"2015-08-18","FIRST STATE FINANCIAL CORPORATION moved to 7206 COLLEGE BOULEVARD OVERLAND PARK, KS."
1062500,"1981-10-19","STATE EXCHANGE BANCSHARES, INC. located at LAMONT, OK was established as a Bank Holding Company."
1062500,"1981-12-31","STATE EXCHANGE BANCSHARES, INC. moved to 101 SOUTH MAIN STREET LAMONT, OK."
1062500,"2013-02-28","STATE EXCHANGE BANCSHARES, INC. moved to 1280 MAIN STREET LAMONT, OK."
1062528,"1982-01-12","FIRST PIONEER BANK CORP. located at 145 W. FOURTH STREET, WRAY, CO was established as a Bank Holding Company."
1062621,"1981-12-21","SOUTHWEST BANCORP, INC. located at STILLWATER, OK was established as a Bank Holding Company."
1062621,"2000-08-14","SOUTHWEST BANCORP, INC. moved to 608 SOUTH MAIN STREET STILLWATER, OK and changed from Bank Holding Company to Financial Holding Company - Domestic."
1062621,"2010-03-08","SOUTHWEST BANCORP, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
1062621,"2013-12-11","SOUTHWEST BANCORP, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1062630,"1981-12-15","S.T.D. INVESTMENTS, INC. located at 609 MAIN STREET, MINDENMINES, MO was established as a Bank Holding Company."
1062630,"2006-10-02","S.T.D. INVESTMENTS, INC. moved to 601 MAIN STREET MINDENMINES, MO."
1062694,"1981-11-16","MONTROSE SAVINGS BANCSHARES, INC. located at 401 MISSOURI AVENUE, MONTROSE, MO was established as a Bank Holding Company."
1062706,"1982-02-18","WESTERN OKLAHOMA BANCSHARES, INC. located at 201 EAST BROADWAY, ELK CITY, OK was established as a Bank Holding Company."
1062715,"1981-12-22","VALLEY BANCSHARES INCORPORATED located at 101 WEST PAUL AVENUE, PAULS VALLEY, OK was established as a Bank Holding Company."
1062760,"1981-11-24","FLAGLER BANKSHARES, INC. located at FLAGLER, CO was established as a Bank Holding Company."
1062760,"2001-07-14","FLAGLER BANKSHARES, INC. was renamed to HIGH PLAINS BANKING GROUP, INC. and moved to 329 MAIN AVENUE FLAGLER, CO."
1062788,"1981-11-30","HOLYROOD BANCSHARES, INC. located at HOLYROOD, KS was established as a Bank Holding Company."
1062788,"1981-12-31","HOLYROOD BANCSHARES, INC. moved to 100 MAIN STREET HOLYROOD, KS."
1062788,"2012-01-01","HOLYROOD BANCSHARES, INC. moved to 100 SOUTH MAIN STREET HOLYROOD, KS."
1062797,"1981-12-14","ELLCO BANCSHARES, INC. located at LORRAINE, KS was established as a Bank Holding Company."
1062797,"1982-12-31","ELLCO BANCSHARES, INC. moved to 233 MAIN LORRAINE, KS."
1062854,"1981-12-18","RAWLINS BANCSHARES, INC. located at 101 SOUTH 4TH STREET, ATWOOD, KS was established as a Bank Holding Company."
1062863,"1981-12-07","ELK COUNTY BANKSHARES, INC. located at 100 SOUTH WABASH, HOWARD, KS was established as a Bank Holding Company."
1062872,"1981-10-15","PRESCOTT STATE BANK HOLDING COMPANY, INC. located at PRESCOTT, KS was established as a Bank Holding Company."
1062872,"1983-12-31","PRESCOTT STATE BANK HOLDING COMPANY, INC. moved to 283 EAST MAIN PRESCOTT, KS."
1062939,"1981-12-31","PROTECTION BANK HOLDING COMPANY, INC., THE located at 302 NORTH BROADWAY, PROTECTION, KS was established as a Bank Holding Company."
1062975,"1981-12-31","INTERNATIONAL BANCSHARES OF OKLAHOMA, INC. located at 401 ELM STREET, YUKON, OK was established as a Bank Holding Company."
1063039,"1981-12-30","BON, INC. located at MOUNDRIDGE, KS was established as a Bank Holding Company."
1063039,"2000-04-27","BON, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1063039,"2004-12-31","BON, INC. moved to 201 SOUTH CHRISTIAN MOUNDRIDGE, KS."
1063048,"1982-03-01","ANDOVER FINANCIAL CORPORATION located at 511 NORTH ANDOVER ROAD, ANDOVER, KS was established as a Bank Holding Company."
1063075,"1981-12-31","TRUSTCO BANKSHARES, INC. located at 310 W 92 HIGHWAY, KEARNEY, MO was established as a Bank Holding Company."
1063075,"2008-12-31","TRUSTCO BANKSHARES, INC. moved to 310 WEST HIGHWAY 92 KEARNEY, MO."
1063084,"1982-02-25","CENTRAL BANCSHARES OF KANSAS CITY, INC. located at KANSAS CITY, MO was established as a Bank Holding Company."
1063084,"2000-06-12","CENTRAL BANCSHARES OF KANSAS CITY, INC. moved to 2301 INDEPENDENCE AVE KANSAS CITY, MO and changed from Bank Holding Company to Financial Holding Company - Domestic."
1063084,"2008-12-31","CENTRAL BANCSHARES OF KANSAS CITY, INC. moved to 2301 INDEPENDENCE BLVD KANSAS CITY, MO."
1063084,"2010-08-18","CENTRAL BANCSHARES OF KANSAS CITY, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
1063105,"1982-01-12","UNITED CAPITAL BANCSHARES, INC. located at MAIN STREET AT BROADWAY, WYANDOTTE, OK was established as a Bank Holding Company."
1063105,"2012-12-31","UNITED CAPITAL BANCSHARES, INC. moved to 2 EAST BROADWAY WYANDOTTE, OK."
1063132,"1982-02-05","RAMONA BANKSHARES, INC. located at 200 NORTH MAIN STREET, HILLSBORO, KS was established as a Bank Holding Company."
1063141,"1982-03-16","SOLOMON BANCSHARES, INC. located at 126 WEST MAIN STREET, SOLOMON, KS was established as a Bank Holding Company."
1063244,"1982-03-01","FIRST NATIONAL BANKSHARES OF BELOIT, INC. located at 101 EAST MAIN STREET, BELOIT, KS was established as a Bank Holding Company."
1063271,"1982-02-26","SPIRO BANCSHARES, INC. located at 1008 W BROADWAY, SPIRO, OK was established as a Bank Holding Company."
1063301,"1982-02-15","CEDAR BANCORP located at 229 NORTH BROADWAY, HARTINGTON, NE was established as a Bank Holding Company."
1063329,"1982-02-25","FIRST COWETA CORPORATION located at 106 SOUTH BROADWAY, COWETA, OK was established as a Bank Holding Company."
1063516,"1982-04-09","LEWELLEN NATIONAL CORP. located at 302 MAIN STREET, LEWELLEN, NE was established as a Bank Holding Company."
1063552,"1982-05-07","SOUTHWEST MISSOURI BANCORPORATION, INC. located at 300 WEST 3RD STREET, CARTHAGE, MO was established as a Bank Holding Company."
1063619,"1982-08-01","FIRST MIDWEST BANCORP, INC. located at MIDWEST CITY, OK was established as a Bank Holding Company."
1063619,"2002-08-26","FIRST MIDWEST BANCORP, INC. was renamed to FIRST MIDWEST ACQUISITION CORPORATION."
1063619,"2005-04-11","FIRST MIDWEST ACQUISITION CORPORATION moved to 2911 S AIR DEPOT BLVD MIDWEST CITY, OK."
1063619,"2012-01-01","FIRST MIDWEST ACQUISITION CORPORATION moved to 2911 SOUTH AIR DEPOT BLVD MIDWEST CITY, OK."
1063749,"1982-05-20","ALDEN BANCSHARES, INC. located at ALDEN, KS was established as a Bank Holding Company."
1063749,"1982-12-31","ALDEN BANCSHARES, INC. moved to 201 NORTH PIONEER STREET ALDEN, KS."
1063749,"2008-09-22","ALDEN BANCSHARES, INC. moved to 124 NORTH BROADWAY STERLING, KS."
1063776,"1982-05-25","OVERBROOK BANKSHARES, INC. located at 312 MAPLE, OVERBROOK, KS was established as a Bank Holding Company."
1063833,"1982-06-01","ROCKY FINANCIAL CORPORATION located at ROCKY, OK was established as a Bank Holding Company."
1063833,"1989-12-31","ROCKY FINANCIAL CORPORATION moved to 301 S MAIN ROCKY, OK."
1063833,"2008-12-31","ROCKY FINANCIAL CORPORATION moved to 808 N. GLENN ENGLISH CORDELL, OK."
1063945,"1982-07-01","HAVILAND BANCSHARES, INC. located at HAVILAND, KS was established as a Bank Holding Company."
1063945,"2000-03-13","HAVILAND BANCSHARES, INC. moved to 209 NORTH MAIN STREET HAVILAND, KS and changed from Bank Holding Company to Financial Holding Company - Domestic."
1064009,"1982-07-30","GUARANTY, INC. located at 201 SOUTH MILL STREET, BELOIT, KS was established as a Bank Holding Company."
1064027,"1982-07-29","FIRST BANKSHARES OF LAS ANIMAS, INC. located at 535 BENT AVENUE, LAS ANIMAS, CO was established as a Bank Holding Company."
1064081,"1982-08-06","FIRST NATIONAL BANCSHARES CORPORATION OF FREDONIA located at FREDONIA, KS was established as a Bank Holding Company."
1064081,"1982-12-31","FIRST NATIONAL BANCSHARES CORPORATION OF FREDONIA moved to 730 MADISON STREET FREDONIA, KS."
1064139,"1982-12-09","CITIZENS COMMERCE CORPORATION located at ARDMORE, OK was established as a Bank Holding Company."
1064139,"1982-12-31","CITIZENS COMMERCE CORPORATION moved to 1100 NORTH COMMERCE ARDMORE, OK."
1064175,"1982-11-15","PERRY BANCSHARES, INC. located at PERRY, OK was established as a Bank Holding Company."
1064175,"1982-12-31","PERRY BANCSHARES, INC. moved to 6TH  & DELAWARE PERRY, OK."
1064175,"2012-01-01","PERRY BANCSHARES, INC. moved to 523 DELAWARE STREET PERRY, OK."
1064184,"1982-08-19","S N B BANCSHARES, INC. located at EUFAULA, OK was established as a Bank Holding Company."
1064184,"1982-12-31","S N B BANCSHARES, INC. moved to 102 NORTH MAIN EUFAULA, OK."
1064278,"1982-12-31","FIRST BANCORP OF KANSAS located at WICHITA, KS was established as a Bank Holding Company."
1064278,"1993-05-01","FIRST BANCORP OF KANSAS was renamed to INTRUST FINANCIAL CORPORATION and moved to 105 NORTH MAIN STREET WICHITA, KS."
1064317,"1982-09-28","AMSTERDAM BANCSHARES, INC. located at AMSTERDAM, MO was established as a Bank Holding Company."
1064317,"1982-12-31","AMSTERDAM BANCSHARES, INC. moved to 339 MAIN STREET AMSTERDAM, MO."
1064317,"2012-01-01","AMSTERDAM BANCSHARES, INC. moved to 339 EAST MAIN ST AMSTERDAM, MO."
1064317,"2014-05-13","AMSTERDAM BANCSHARES, INC. moved to 13150 NW MAIN STREET AMSTERDAM, MO."
1064410,"1982-10-21","MAPLE HILL BANCSHARES, INC. located at MAPLE HILL, KS was established as a Bank Holding Company."
1064410,"1982-12-31","MAPLE HILL BANCSHARES, INC. moved to THIRD AND MAIN STREET MAPLE HILL, KS."
1064410,"2000-01-01","MAPLE HILL BANCSHARES, INC. moved to 220 MAIN STREET MAPLE HILL, KS."
1064410,"2008-12-31","MAPLE HILL BANCSHARES, INC. moved to 225 MAIN STREET MAPLE HILL, KS."
1064429,"1983-02-10","CENTRAL OF KANSAS, INC. located at JUNCTION CITY, KS was established as a Bank Holding Company."
1064429,"1984-04-01","CENTRAL OF KANSAS, INC. moved to 802 NORTH WASHINGTON STREET JUNCTION CITY, KS."
1064465,"1982-11-15","FIRST NATIONAL BANCSHARES OF WEATHERFORD, INC. located at WEATHERFORD, OK was established as a Bank Holding Company."
1064465,"1982-12-31","FIRST NATIONAL BANCSHARES OF WEATHERFORD, INC. moved to 1100 EAST MAIN WEATHERFORD, OK."
1064465,"2006-06-28","FIRST NATIONAL BANCSHARES OF WEATHERFORD, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1064492,"1982-10-31","URICH BANCORP, INC. located at BLUE SPRINGS, MO was established as a Bank Holding Company."
1064492,"1982-12-31","URICH BANCORP, INC. moved to 1300 S.W. SKYLINE DRIVE BLUE SPRINGS, MO."
1064492,"2008-12-26","URICH BANCORP, INC. moved to 1100 WEST MAIN STREET BLUE SPRINGS, MO."
1064504,"1982-10-28","SECURITY FINANCIAL SERVICES CORPORATION located at ENID, OK was established as a Bank Holding Company."
1064504,"2001-02-23","SECURITY FINANCIAL SERVICES CORPORATION moved to 201 WEST BROADWAY ENID, OK and changed from Bank Holding Company to Financial Holding Company - Domestic."
1064513,"1982-10-29","WILLIAMS HOLDING COMPANY, INC. located at HALSTEAD, KS was established as a Bank Holding Company."
1064513,"1982-12-31","WILLIAMS HOLDING COMPANY, INC. moved to 314 MAIN STREET HALSTEAD, KS."
1064595,"1983-01-08","FIRST FRANKFORT BANCSHARES, INC. located at 124 NORTH KANSAS, FRANKFORT, KS was established as a Bank Holding Company."
1064652,"1982-12-17","PLAINVIEW HOLDING CO. located at PLAINVIEW, NE was established as a Bank Holding Company."
1064652,"1993-05-07","PLAINVIEW HOLDING CO. moved to PILGER, NE."
1064652,"1999-06-25","PLAINVIEW HOLDING CO. was renamed to MIDWEST BANC HOLDING CO. and moved to PIERCE, NE."
1064652,"2000-05-02","MIDWEST BANC HOLDING CO. moved to 114 W MAIN STREET PIERCE, NE and changed from Bank Holding Company to Financial Holding Company - Domestic."
1064661,"1982-12-29","FIRST FLETCHER BANCSHARES, INC. located at FLETCHER, OK was established as a Bank Holding Company."
1064661,"2002-03-01","FIRST FLETCHER BANCSHARES, INC. moved to 401 W COLE FLETCHER, OK."
1064689,"1982-12-09","GALVA BANCSHARES, INC. located at GALVA, KS was established as a Bank Holding Company."
1064689,"1982-12-31","GALVA BANCSHARES, INC. moved to 219 SOUTH MAIN GALVA, KS."
1064728,"1982-12-10","COMMERCIAL BANKSTOCK, INC. located at OKLAHOMA CITY, OK was established as a Bank Holding Company."
1064728,"1989-09-09","COMMERCIAL BANKSTOCK, INC. was renamed to FIRST FIDELITY BANCORP, INC. and moved to 5101 N CLASSEN SUITE 500 OKLAHOMA CITY, OK."
1064791,"1983-02-11","C & M BANCSHARES, INC. located at CAMERON, MO was established as a Bank Holding Company."
1064791,"1986-08-08","C & M BANCSHARES, INC. moved to 124 SOUTH WALNUT CAMERON, MO and changed from Bank Holding Company to Savings & Loan Holding Company."
1064791,"2009-06-29","C & M BANCSHARES, INC. changed from Savings & Loan Holding Company to Bank Holding Company."
1064858,"1983-03-15","EASTMAN NATIONAL BANCSHARES, INC. located at 102 SOUTH MAIN STREET, NEWKIRK, OK was established as a Bank Holding Company."
1064915,"1983-03-18","GN BANKSHARES, INC. located at 100 EAST FOREST AVENUE, GIRARD, KS was established as a Bank Holding Company."
1064915,"2000-06-28","GN BANKSHARES, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1064924,"1983-01-21","HAZELTON BANCSHARES, INC. located at 401 EAST MAIN STREET, HAZELTON, KS was established as a Bank Holding Company."
1064924,"2006-12-22","HAZELTON BANCSHARES, INC. was renamed to FIRST LIBERTY BANCSHARES, INC. and moved to 9601 NORTH MAY AVENUE OKLAHOMA CITY, OK."
1064979,"1983-01-31","BANCSHARES OF GLASGOW, INC. located at GLASGOW, MO was established as a Bank Holding Company."
1064979,"2003-04-29","BANCSHARES OF GLASGOW, INC. moved to 103 COMMERCE GLASGOW, MO."
1065109,"1983-03-09","FIRST NATIONAL UTICA COMPANY located at UTICA, NE was established as a Bank Holding Company."
1065109,"1983-12-31","FIRST NATIONAL UTICA COMPANY moved to 785 'D' STREET UTICA, NE."
1065163,"1983-03-24","FIRST INDEPENDENT BANCORP, INC. located at CHICKASHA, OK was established as a Bank Holding Company."
1065163,"1983-12-31","FIRST INDEPENDENT BANCORP, INC. moved to 302 CHICKASHA AVENUE CHICKASHA, OK."
1065172,"1983-03-14","B.O.E. BANCSHARES, INC. located at ELGIN, OK was established as a Bank Holding Company."
1065172,"1998-03-01","B.O.E. BANCSHARES, INC. moved to 629 SW C AVENUE, SUITE B LAWTON, OK."
1065181,"1983-10-01","CUSTER BANCORP. located at 1000 MAIN STREET, WESTCLIFFE, CO was established as a Bank Holding Company."
1065181,"2002-03-01","CUSTER BANCORP. moved to 420 E. 58TH AVENUE DENVER, CO."
1065181,"2013-06-10","CUSTER BANCORP. moved to 8110 EAST UNION AVENUE, SUITE 125 DENVER, CO."
1065190,"1983-05-06","BERN BANCSHARES, INC. located at BERN, KS was established as a Bank Holding Company."
1065190,"2002-12-18","BERN BANCSHARES, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
1065190,"2004-12-31","BERN BANCSHARES, INC. moved to 402 MAIN STREET BERN, KS."
1065202,"1983-06-17","CEDAR RAPIDS STATE COMPANY located at 213 W MAIN STREET, CEDAR RAPIDS, NE was established as a Bank Holding Company."
1065211,"1983-05-23","FAIRVIEW BANCSHARES, INC. located at 312 NORTH MAIN STREET, FAIRVIEW, OK was established as a Bank Holding Company."
1065266,"1983-04-30","CLARK BANCSHARES, INC. located at 301 NORTH GREEN, CLARKS, NE was established as a Bank Holding Company."
1065378,"1983-05-18","KANSAS NATIONAL BANCORPORATION, INC. located at GOODLAND, KS was established as a Bank Holding Company."
1065378,"1995-02-24","KANSAS NATIONAL BANCORPORATION, INC. was renamed to FIRST NATIONAL BANCSHARES, INC. and moved to 202 EAST 11TH STREET GOODLAND, KS."
1065444,"1983-06-06","AMERICAN NATIONAL BANCSHARES, INC. located at BAXTER SPRINGS, KS was established as a Bank Holding Company."
1065444,"1992-05-08","AMERICAN NATIONAL BANCSHARES, INC. was renamed to AMERICAN BANCSHARES, INC. and moved to 1201 MILITARY AVENUE BAXTER SPRINGS, KS."
1065453,"1983-07-11","WESTERN BANCSHARES OF NEW MEXICO,INC. located at ARTESIA, NM was established as a Bank Holding Company."
1065453,"1989-09-29","WESTERN BANCSHARES OF NEW MEXICO,INC. moved to 201 SOUTH FOURTH ARTESIA, NM."
1065453,"2001-01-16","WESTERN BANCSHARES OF NEW MEXICO,INC. moved to 320 W. TEXAS ARTESIA, NM."
